ind,Signaling by NODAL,ABC-family proteins mediated transport,Translation,Fibronectin matrix formation,Post-translational protein modification,Meiosis,Processing of Capped Intronless Pre-mRNA,Death Receptor Signalling,Elastic fibre formation,Metabolism of porphyrins,Transcriptional regulation of pluripotent stem cells,DNA Damage Bypass,Signaling by Rho GTPases,Deadenylation-dependent mRNA decay,Response to metal ions,Integrin cell surface interactions,RNA Polymerase III Transcription,Membrane Trafficking,Ion channel transport,Transmission across Electrical Synapses ,Metabolism of nucleotides,Signaling by Receptor Tyrosine Kinases,Cell junction organization,Signaling by Nuclear Receptors,M/G1 Transition,Mitochondrial biogenesis,Activation of HOX genes during differentiation,Peroxisomal protein import,Disorders of transmembrane transporters,Transcriptional regulation of white adipocyte differentiation,Regulated Necrosis,Potassium Channels,Abacavir transport and metabolism,Keratinization,Metabolism of vitamins and cofactors,Pink/Parkin Mediated Mitophagy,Protein-protein interactions at synapses,Base Excision Repair,Transcription from mitochondrial promoters,Integrin signaling,Mismatch Repair,tRNA processing,mRNA Capping,Digestion,Nephrin family interactions,Diseases of signal transduction,Diseases of metabolism,Innate Immune System,DNA Double-Strand Break Repair,Signal regulatory protein family interactions,Striated Muscle Contraction,Signaling by Hedgehog,Platelet Adhesion to exposed collagen,Myogenesis,DNA Damage Reversal,Miscellaneous transport and binding events,Inositol phosphate metabolism,RNA Polymerase I Transcription,Signaling by WNT,Regulation of beta-cell development,Collagen formation,Binding and Uptake of Ligands by Scavenger Receptors,Platelet homeostasis,Processing of Capped Intron-Containing Pre-mRNA,Cell Cycle Checkpoints,mTOR signalling,Factors involved in megakaryocyte development and platelet production,Mitochondrial iron-sulfur cluster biogenesis,Cellular responses to stress,Mitochondrial calcium ion transport,Pyrophosphate hydrolysis,Laminin interactions,Integration of energy metabolism,Macroautophagy,Axon guidance,Mitochondrial protein import,NR1D1 (REV-ERBA) represses gene expression,Signaling by Hippo,Nonsense-Mediated Decay (NMD),Protein folding,Amyloid fiber formation,Intracellular oxygen transport,Fanconi Anemia Pathway,Metabolism of non-coding RNA,rRNA processing,Aquaporin-mediated transport,Protein repair,Transmission across Chemical Synapses,Biological oxidations,Unfolded Protein Response (UPR),Chromosome Maintenance,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",Regulation of mRNA stability by proteins that bind AU-rich elements,Signaling by Non-Receptor Tyrosine Kinases,Apoptosis,Smooth Muscle Contraction,Metabolism of nitric oxide,Dissolution of Fibrin Clot,The citric acid (TCA) cycle and respiratory electron transport,Fertilization,Signaling by Leptin,Neurodegenerative Diseases,Intracellular signaling by second messengers,Cytosolic iron-sulfur cluster assembly,Cell surface interactions at the vascular wall,Cytokine Signaling in Immune system,Intestinal absorption,Epigenetic regulation of gene expression,Metabolism of amino acids and derivatives,"Plasma lipoprotein assembly, remodeling, and clearance",ECM proteoglycans,Diseases of Mismatch Repair (MMR),Formation of Fibrin Clot (Clotting Cascade),Infectious disease,Reversible hydration of carbon dioxide,"Cell Cycle, Mitotic",Degradation of the extracellular matrix,Signaling by GPCR,Chromatin modifying enzymes,Non-integrin membrane-ECM interactions,Synthesis of DNA,Receptor Mediated Mitophagy,Adaptive Immune System,Metabolism of lipids,Cardiac conduction,Iron uptake and transport,Invadopodia formation,RNA Polymerase II Transcription,Metabolism of carbohydrates,RORA activates gene expression,Signaling by TGF-beta family members,"Platelet activation, signaling and aggregation",Diseases of Immune System,O2/CO2 exchange in erythrocytes,Nucleotide Excision Repair,SLC-mediated transmembrane transport,MAPK family signaling cascades,Diseases of glycosylation,LGI-ADAM interactions,Cilium Assembly,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Gene Silencing by RNA,Signaling by NOTCH,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,Surfactant metabolism,mRNA Editing,Peptide hormone metabolism
TCGA-EJ-7218,0.0,-1.2896227e-05,-2.6430488e-08,0.0,1.0555674e-05,-0.0,-0.0,-6.2815925e-05,0.0,-0.0,0.0,0.0,1.8556186e-07,0.0,-0.0,0.0,7.6843506e-08,-2.0951702e-05,0.0,0.0,9.287714e-09,2.2394586e-10,0.0,-2.4781984e-08,-0.0,0.0,-4.5312727e-06,-0.0,-8.35516e-11,0.0,0.0,-8.212073e-12,0.0,-0.0,1.9055444e-09,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.9181175e-08,1.9832262e-09,0.0,9.417231e-06,1.20022055e-08,2.0698133e-07,-0.0,-0.0,0.0,3.3477066e-10,-0.0,0.0,-0.0,-6.966246e-13,-0.0,7.533904e-07,0.00026184507,0.0,-1.2262449e-09,0.0,0.0,-7.476316e-08,3.9358666e-10,-0.0,0.0,0.0,3.1113486e-05,-0.0,0.0,-9.865926e-09,-0.0,0.0,-0.00019380724,-0.0,-0.0,0.0,7.9411e-12,-2.6812714e-09,-5.0604477e-08,-0.0,-5.421025e-08,0.0,6.9319494e-06,0.0,-0.0,-1.9635057e-13,-7.816541e-12,1.025796e-10,2.9152843e-11,0.0,0.0,0.0,4.6494034e-11,0.0,3.0749778e-11,0.0,0.0,-0.0,0.0,0.0,1.5665757e-08,-0.0,0.0,5.0018056e-10,-0.0,9.3849064e-07,-2.8553906e-05,-0.0,-1.5122118e-05,-0.0,3.096714e-07,-7.4132167e-06,0.0,6.118519e-08,-0.0,-1.8917125e-06,-6.620662e-10,-0.0,-0.0,-0.0,-2.5851659e-08,-1.4606493e-09,-0.0,-0.0,0.0,-0.00024154768,-1.0908197e-05,0.0,5.005698e-11,-9.942851e-09,0.0,0.0,-7.424533e-05,-7.036865e-10,-9.367294e-09,2.0500324e-11,0.0,-0.0,9.259945e-06,-0.0,5.086939e-10,-0.0,7.3229444e-06,-0.0,-1.6950815e-09
TCGA-EJ-A46B,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.866169e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.356861e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5827463e-11,-8.334694e-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.966234e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6493705e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3099976e-10,0.0,1.8995578e-11,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.4886189e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0504497e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-EJ-A8FU,0.0,-0.0,-7.3176944e-11,0.0,2.0311327e-05,-0.0,-0.0,-0.0,0.0,-0.0,-1.6166228e-11,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.8601745e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,8.32947e-11,0.0,0.0,0.0,-3.4270065e-09,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-6.395957e-07,-8.3073756e-11,-0.0,-0.0,-0.0,0.0,-3.7807154e-06,-0.0,0.0,-0.0,-6.943402e-13,-0.0,-0.0,2.3016442e-10,0.0,0.0,0.0,0.0,1.8791709e-06,-9.8073466e-11,-0.0,0.0,0.0,-1.6319667e-05,-0.0,0.0,0.0,-0.0,0.0,-3.581117e-08,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.7082848e-10,0.0,4.634132e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,8.6224695e-08,-0.0,-0.0,8.92214e-10,-0.0,0.0,-0.0,-0.0,2.2104295e-08,0.0,6.647488e-08,-0.0,-0.0,0.0,-0.0,3.222109e-07,-0.0,4.192534e-06,1.7754815e-11,-0.0,-0.0,0.0,-4.3280863e-08,2.4804622e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.283463e-07,-1.8761432e-08,0.0,-0.0,2.3862551e-08,-0.0,2.0845277e-09,-0.0,-0.0,-0.0,-0.0
TCGA-G9-6365,0.0,-0.0,7.049272e-09,0.0,-2.513443e-09,-2.0760258e-09,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.7382911e-07,0.0,-0.0,0.0,-1.833786e-10,-2.0678057e-08,0.0,0.0,-7.077028e-08,0.0,0.0,5.253094e-08,-0.0,1.8499868e-11,3.7828394e-07,-0.0,-8.357763e-11,0.0,0.0,0.0,0.0,-0.0,0.0,-7.402459e-05,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,2.3828271e-07,-1.6940079e-10,-1.1169424e-06,-1.0817724e-07,-0.0,0.0,7.503793e-08,-0.0,0.0,-0.0,-6.967101e-13,-0.0,1.2287819e-06,-3.810425e-08,0.0,0.0,0.0,0.0,0.0,0.0,-1.400221e-07,0.0,0.0,-1.1851602e-09,-0.0,0.0,0.0,1.178941e-06,-3.70188e-08,0.0,-0.0,-0.0,0.0,0.0,0.0,5.4345986e-07,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.3177215e-07,0.0,0.0,0.0,3.719959e-08,0.0,0.0,0.0,-4.059486e-09,-0.0,0.0,0.0,0.0,-0.0,0.0,1.166569e-10,-0.0,1.2594219e-05,-1.7280708e-09,-0.0,0.0,-0.0,-0.0,5.1661395e-06,0.0,-0.00016896529,-0.0,-4.421993e-08,1.3666646e-06,-0.0,7.4129525e-10,-0.0,0.0012489383,1.1588029e-06,-0.0,2.1732853e-09,0.0,-1.6129741e-06,2.4889462e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0506711e-11,0.0,-1.5754168e-07,-0.0,-6.069783e-07,-3.8071047e-08,-0.0,1.7321351e-08,-0.0,-0.0
TCGA-G9-6498,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-3.5658816e-06,0.0,0.0,0.0,7.3449783e-06,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3564836e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,6.881627e-05,-8.3343187e-11,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9658157e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,4.9843627e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.6490905e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3098482e-10,0.0,1.8994434e-11,-0.0,2.3128237e-07,0.0,-0.0,-0.0,-0.0,0.0,2.8855645e-09,-0.0,-0.0,0.0,2.9638614e-10,2.4884693e-11,0.0,5.005063e-11,0.0,0.0,0.0,-0.0,0.0,-0.00050809287,2.0503571e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.6949795e-09
TCGA-G9-7522,0.0,-2.1540622e-05,0.0,0.0,3.0125868e-08,-0.0,-0.0,4.551192e-10,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,4.2336897e-08,8.509512e-06,-3.3675496e-13,0.0,0.0,-1.866423e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3579955e-11,0.0,0.0,0.0,0.0,-0.0,-4.696228e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5833688e-11,-8.3358265e-11,3.0306643e-07,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.966125e-13,-0.0,-0.0,0.0,0.0,0.0,-1.764804e-05,0.0,0.0,0.0,-0.0,2.523968e-10,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,9.885404e-09,-0.0,-0.0,0.0,0.0,0.0,-5.6810165e-08,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.650002e-11,-2.6986289e-08,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.000234317,0.0,-0.0,-0.0,-3.310447e-10,0.0,2.7288959e-06,-0.0,2.2619157e-10,0.0,-0.0,-0.0,-0.0,0.0,7.4183774e-08,-3.0536051e-09,-0.0,0.0,0.00012320191,2.4889415e-11,0.0,0.0,3.3470556e-07,0.0,0.0,-0.0,0.0,-0.0,2.0507282e-11,0.0,-0.0,-1.2766106e-06,-0.0,2.7467229e-06,-0.0,-0.0,-0.0,-0.0
TCGA-HC-7077,0.0,-0.0,0.0,0.0,6.3181204e-07,-1.3686143e-09,-0.0,4.749915e-06,0.0,-0.0,0.0,1.2751043e-07,-0.0,0.0,-0.0,0.0,0.0,3.4864375e-10,-2.1027471e-10,0.0,0.0,-1.8724265e-10,0.0,0.0,-8.5736696e-12,0.0,-0.0,-0.0,-8.383391e-11,0.0,1.7480149e-08,2.3070174e-10,0.0,-0.0,0.0,0.0,-0.0,-9.087478e-09,-0.0,0.0,7.802749e-08,0.0,0.0,-0.0,0.0,-3.6973742e-07,-8.361154e-11,-0.0,-7.962965e-11,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.989422e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.4205574e-09,1.2439157e-08,-0.0,0.0,0.0,5.2093293e-07,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-2.3377739e-08,0.0,-0.0,0.0,-0.0,-1.241151e-08,0.0,0.0,-5.118692e-10,0.0,0.0,0.0,1.881799e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3205055e-10,0.0,-2.3594799e-08,-0.0,-0.0,0.0,-0.0,-1.1050938e-06,-0.0,0.0,-0.0,-4.106327e-06,-0.0,0.0,-5.0556395e-09,2.4969023e-11,0.0,-1.9082448e-05,0.0,0.0,0.0,1.9828697e-06,0.0,-0.0,-1.0321359e-06,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-HC-7081,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,5.5406053e-09,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.1551722e-06,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.3542846e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,9.3170645e-09,1.6843158e-05,-8.332125e-11,-2.3740374e-06,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.964066e-13,-0.0,-0.0,0.0,0.0,3.0646657e-10,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-5.805259e-07,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-5.35331e-14,0.0,0.0,0.0,0.0,0.0,0.0,4.6479227e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.7456053e-07,-4.39413e-06,-0.0,-0.0,9.593901e-09,-0.0,0.0,-0.0,-0.0,-3.308977e-10,0.0,1.8989662e-11,-0.0,7.492635e-07,0.0,-0.0,-0.0,-0.0,0.000121188576,9.036542e-06,-0.0,-0.0,0.0,-0.0,2.4878623e-11,0.0,0.0,8.096588e-07,0.0,0.0,-0.0,-1.8164714e-08,-0.0,2.0498176e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-HC-7230,0.0,-0.0,0.0,0.0,-2.0201183e-09,-0.0,-0.0,-7.5905573e-11,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.8677117e-10,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.363772e-11,0.0,0.0,0.0,0.0,-1.9515164e-05,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.5865364e-11,-8.341587e-11,4.2358675e-10,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9719946e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0942985e-06,-0.0,0.0,0.0,1.0131321e-06,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.3560836e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1167716e-09,0.0,0.0,0.0,0.0,-0.0,0.0,8.159085e-11,-1.435605e-08,-0.0,0.0,7.6968416e-07,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3127348e-10,0.0,-2.2278552e-06,-0.0,-0.0,0.0,-0.0,-1.8203045e-05,-0.0,5.835927e-09,-0.0,-0.0,-0.0,0.0,2.6251037e-06,2.4906768e-11,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,2.0521454e-11,0.0,-0.0,-0.0,-0.0,-2.0071232e-06,-0.0,-0.0,-0.0,-0.0
TCGA-HC-7819,0.0,-0.0,-8.926276e-08,0.0,2.1621395e-06,-0.0,-0.0,-1.1758471e-09,0.0,-0.0,0.0,0.0,-0.0,-2.3852786e-10,-0.0,0.0,0.0,7.81004e-07,1.5579158e-12,0.0,0.0,-1.8666174e-10,4.6721604e-07,0.0,-0.0,0.0,-0.0,-0.0,-1.671801e-10,0.0,0.0,0.0,0.0,-0.0,2.2801452e-09,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.1623509e-08,0.0,-1.7968976e-08,-8.3368326e-11,-7.017016e-08,-0.0,-0.0,0.0,1.0915874e-07,-0.0,0.0,-0.0,-6.9680215e-13,-0.0,-0.0,-1.0809004e-07,0.0,0.0,0.0,-2.6756615e-07,0.0,2.1652666e-09,-0.0,0.0,0.0,0.0,-1.6538438e-08,0.0,0.0,3.3559292e-07,0.0,1.2578985e-05,1.8284999e-10,-0.0,0.0,2.9654255e-11,-3.0788576e-06,-1.0958338e-05,-0.0,0.0,0.0,-0.0,2.9459962e-10,-0.0,1.8925775e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.6505633e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,4.9863766e-09,8.644387e-10,-0.0,-0.0,-4.399461e-10,0.0,-0.0,-0.0,1.16210714e-07,0.0,-1.1267267e-08,1.533753e-10,5.5725836e-06,-2.2463473e-05,-0.0,-6.1429724e-09,-0.0,1.217081e-07,1.4776112e-05,-0.0,-0.0,0.0,-0.0001797276,2.4892867e-11,0.0,-4.5060985e-10,-3.7433583e-06,0.0,0.0,-0.0,9.843694e-10,-9.862433e-10,2.0509757e-11,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-HC-8259,0.0,-0.0,0.0,0.0,2.2298359e-07,-0.0,-0.0,-1.8478605e-07,0.0,-0.0,0.0,0.0,-2.7988398e-07,0.0,-0.0,0.0,7.687859e-08,3.4762018e-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.359828e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,9.437529e-06,-8.337654e-11,6.424683e-07,6.3856955e-09,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9689014e-13,-0.0,-0.0,0.0,0.0,-3.277972e-06,1.3314452e-09,0.0,-3.7045786e-09,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-9.869663e-09,-0.0,2.606466e-08,-2.453918e-08,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.2321027e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1966725e-10,4.6511506e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.5671365e-08,-0.0,0.0,-4.4949765e-08,-0.0,-3.0331745e-10,-0.0,-0.0,-1.5127848e-05,-0.0,-0.0,1.3211579e-07,0.0,-4.3706555e-10,-0.0,-2.2624737e-10,-1.106066e-07,-0.0,-0.0,-0.0,1.9444639e-10,-1.3057731e-06,-0.0,2.6804526e-12,0.0,-6.473971e-05,6.0744005e-09,0.0,5.0074896e-11,0.0,0.0,0.0,-0.0,0.0,1.3151785e-09,2.0511778e-11,0.0,-0.0,-0.0,-0.0,2.2616711e-10,-0.0,-0.0,-0.0,-1.6957303e-09
TCGA-HC-8261,0.0,-0.0,-5.8260513e-05,0.0,-7.5166523e-10,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-7.765329e-08,0.0,-2.4883668e-08,-0.0,0.0,-2.2809754e-06,-0.0,-8.3913584e-11,6.928223e-07,0.0,0.0,0.0,-0.0,-2.3356867e-08,-4.4646398e-10,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-4.4962857e-07,5.5964984e-09,-5.1954785e-08,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9949916e-13,-0.0,-0.0,0.0,0.0,-3.350864e-06,1.33643e-09,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.461056e-06,-0.0,-1.828062e-10,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6685635e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3236613e-10,0.0,1.907399e-11,-0.0,-2.2709441e-10,5.0456647e-06,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,4.364481e-05,2.498892e-11,0.0,-4.0410946e-08,-1.14544115e-07,0.0,0.0,-0.0,0.0,-0.0,2.058914e-11,0.0,-0.0,-0.0,-0.0,2.9511802e-09,-0.0,-0.0,-0.0,3.9399362e-10
TCGA-HC-8264,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,4.9659267e-08,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-2.476629e-06,0.0,0.0,-0.0,0.0,-0.0,-0.0,-8.356859e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,4.74085e-08,-8.334693e-11,6.3486116e-10,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-6.9662326e-13,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7102687e-10,4.6493694e-11,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.359607e-10,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-3.3099967e-10,0.0,7.9097566e-07,-0.0,5.9932583e-09,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.4886183e-11,0.0,0.0,2.3619398e-09,0.0,0.0,-0.0,0.0,1.1667738e-08,2.0504492e-11,0.0,-9.967429e-09,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
TCGA-HC-A6HX,0.0,-0.0,0.0010319977,0.0,7.0516217e-06,4.508118e-09,-0.0,-2.0073612e-06,0.0,-0.0,0.0,0.0,1.2565667e-06,-3.9751022e-11,-0.0,-3.3163753e-11,1.0280774e-07,-0.00010922929,-9.657044e-09,-1.6547462e-07,-1.3977691e-09,0.00021877974,0.0,-1.7672568e-07,-2.851748e-09,0.0,-1.6909922e-07,-0.0,-7.5225435e-09,0.0,-1.3428858e-09,0.0,0.0,-0.0,-5.4234913e-08,0.0,-3.9060456e-08,0.0,-0.0,0.0,0.0,1.9294212e-11,3.0751277e-08,-0.0,-6.91443e-08,6.902886e-05,7.2955295e-09,2.874912e-06,-8.580674e-07,-0.0,-3.342917e-07,4.1906853e-05,-1.311278e-07,0.0,-0.0,-6.9673043e-13,-6.291816e-11,1.001069e-08,-5.6120513e-08,0.0,-1.0220143e-09,0.0,-1.2578389e-08,-1.005839e-07,-5.7336915e-06,-2.1777673e-10,4.7956057e-09,0.0,-1.5435219e-06,-0.0,0.0,-6.565124e-08,4.92371e-06,0.0,6.668343e-05,3.5016676e-08,-0.0,0.0,1.6772324e-09,2.2162337e-07,1.8783494e-10,-0.0,0.0,0.0,5.457645e-06,2.9456929e-10,-0.0,-2.695069e-10,-9.772388e-13,-9.322788e-12,0.0,0.0,2.7536342e-09,-8.132305e-10,-5.6592153e-08,-2.8865154e-08,0.0,0.0,2.8294835e-06,-0.0,0.0,0.0,-5.8519967e-09,-0.0,2.9420728e-06,-5.371119e-07,-0.0,-1.7329008e-05,1.863441e-08,-0.0,6.535382e-08,-0.0,-0.0,8.436402e-06,0.0,-2.4619005e-05,-0.0,-6.724997e-07,-7.3442634e-06,-5.386832e-10,1.441242e-05,-0.0,-8.6073895e-05,-8.704046e-06,3.0242302e-06,1.0719353e-11,3.0804263e-06,0.00021181567,8.1957744e-08,0.0,3.404416e-09,3.7103578e-07,0.0,0.0,6.7519206e-05,7.960838e-07,-2.876151e-05,2.0221115e-07,0.0,1.1669319e-07,-5.5387653e-05,9.972906e-07,2.5438742e-09,-0.0,-0.0,-0.0,-0.0
