,,coef
HADHB,mut_important,0.0
HADHB,cnv_del,4.4503495e-06
HADHB,cnv_amp,1.9137403e-06
ZNF532,mut_important,0.0
ZNF532,cnv_del,0.0
ZNF532,cnv_amp,0.0
FHIT,mut_important,0.0
FHIT,cnv_del,0.0
FHIT,cnv_amp,0.0
FANCD2,mut_important,0.0
FANCD2,cnv_del,0.00041967648
FANCD2,cnv_amp,0.0
MANBA,mut_important,7.2511433e-38
MANBA,cnv_del,0.0
MANBA,cnv_amp,3.8437796e-38
OR4F21,mut_important,0.0
OR4F21,cnv_del,0.0
OR4F21,cnv_amp,0.0
RBMS1,mut_important,0.0
RBMS1,cnv_del,0.0
RBMS1,cnv_amp,0.0
S100A7,mut_important,0.0
S100A7,cnv_del,2.3605448e-10
S100A7,cnv_amp,2.9364815e-09
ORM1,mut_important,0.0
ORM1,cnv_del,0.0
ORM1,cnv_amp,5.9263357e-07
NT5DC1,mut_important,0.0
NT5DC1,cnv_del,0.0
NT5DC1,cnv_amp,0.0
GLIS2,mut_important,0.0
GLIS2,cnv_del,0.0
GLIS2,cnv_amp,0.0
ZDHHC18,mut_important,0.0
ZDHHC18,cnv_del,0.0
ZDHHC18,cnv_amp,0.0
TBC1D5,mut_important,0.0
TBC1D5,cnv_del,0.0
TBC1D5,cnv_amp,0.0
NHLRC1,mut_important,0.0
NHLRC1,cnv_del,1.3285972e-10
NHLRC1,cnv_amp,2.3694888e-10
KIAA2026,mut_important,0.0
KIAA2026,cnv_del,0.0
KIAA2026,cnv_amp,0.0
ZNF398,mut_important,0.0
ZNF398,cnv_del,0.0
ZNF398,cnv_amp,0.0
OR52A5,mut_important,0.0
OR52A5,cnv_del,2.9485654e-14
OR52A5,cnv_amp,7.7198263e-13
ZBTB4,mut_important,0.0
ZBTB4,cnv_del,0.0
ZBTB4,cnv_amp,0.0
ITPRIPL2,mut_important,0.0
ITPRIPL2,cnv_del,0.0
ITPRIPL2,cnv_amp,0.0
EFR3A,mut_important,0.0
EFR3A,cnv_del,0.0
EFR3A,cnv_amp,0.0
LONRF2,mut_important,0.0
LONRF2,cnv_del,0.0
LONRF2,cnv_amp,0.0
DHTKD1,mut_important,0.0
DHTKD1,cnv_del,0.0
DHTKD1,cnv_amp,0.0
OR8B8,mut_important,0.0
OR8B8,cnv_del,0.0
OR8B8,cnv_amp,0.0
PCBP1,mut_important,0.0
PCBP1,cnv_del,9.982523e-14
PCBP1,cnv_amp,2.3158316e-14
TRIB2,mut_important,0.0
TRIB2,cnv_del,0.0
TRIB2,cnv_amp,0.0
KLHL2,mut_important,3.9058703e-10
KLHL2,cnv_del,6.033318e-11
KLHL2,cnv_amp,9.671236e-10
CSNK1G3,mut_important,0.0
CSNK1G3,cnv_del,0.0
CSNK1G3,cnv_amp,0.0
THAP10,mut_important,0.0
THAP10,cnv_del,0.0
THAP10,cnv_amp,0.0
RXRG,mut_important,4.855447e-23
RXRG,cnv_del,0.0
RXRG,cnv_amp,0.0
MANSC1,mut_important,0.0
MANSC1,cnv_del,0.0
MANSC1,cnv_amp,0.0
KCNN3,mut_important,1.6182832e-12
KCNN3,cnv_del,0.0
KCNN3,cnv_amp,1.6912225e-11
PLCB4,mut_important,0.0
PLCB4,cnv_del,0.0
PLCB4,cnv_amp,0.0
CAPN12,mut_important,0.0
CAPN12,cnv_del,0.0
CAPN12,cnv_amp,0.0
TSPAN15,mut_important,0.0
TSPAN15,cnv_del,0.0
TSPAN15,cnv_amp,0.0
WNK4,mut_important,0.0
WNK4,cnv_del,0.0
WNK4,cnv_amp,0.0
FETUB,mut_important,0.0
FETUB,cnv_del,0.0
FETUB,cnv_amp,0.0
SAR1B,mut_important,0.0
SAR1B,cnv_del,1.8928395e-07
SAR1B,cnv_amp,0.0
LACTB,mut_important,0.0
LACTB,cnv_del,0.0
LACTB,cnv_amp,0.0
MRPS16,mut_important,3.4903385e-38
MRPS16,cnv_del,5.13062e-08
MRPS16,cnv_amp,3.233803e-07
DNAJB13,mut_important,0.0
DNAJB13,cnv_del,0.0
DNAJB13,cnv_amp,0.0
LYZL6,mut_important,0.0
LYZL6,cnv_del,0.0
LYZL6,cnv_amp,0.0
RSC1A1,mut_important,0.0
RSC1A1,cnv_del,0.0
RSC1A1,cnv_amp,0.0
KLC1,mut_important,0.0
KLC1,cnv_del,0.0
KLC1,cnv_amp,0.0
KRTAP9-4,mut_important,0.0
KRTAP9-4,cnv_del,0.0
KRTAP9-4,cnv_amp,0.0
FARS2,mut_important,0.0
FARS2,cnv_del,0.0
FARS2,cnv_amp,1.8270867e-12
GGT1,mut_important,6.957872e-07
GGT1,cnv_del,0.0
GGT1,cnv_amp,0.0
VWC2,mut_important,0.0
VWC2,cnv_del,0.0
VWC2,cnv_amp,0.0
ZNF554,mut_important,0.0
ZNF554,cnv_del,0.0
ZNF554,cnv_amp,0.0
CXXC1,mut_important,8.626888e-12
CXXC1,cnv_del,0.0
CXXC1,cnv_amp,0.0
RHBDD3,mut_important,0.0
RHBDD3,cnv_del,0.0
RHBDD3,cnv_amp,0.0
HAVCR1,mut_important,0.0
HAVCR1,cnv_del,0.0
HAVCR1,cnv_amp,0.0
SIPA1L3,mut_important,0.0
SIPA1L3,cnv_del,0.0
SIPA1L3,cnv_amp,0.0
MTX2,mut_important,0.0
MTX2,cnv_del,3.6827057e-08
MTX2,cnv_amp,0.0
NPHP1,mut_important,2.1696888e-08
NPHP1,cnv_del,8.6818574e-08
NPHP1,cnv_amp,5.509889e-10
SH2D4A,mut_important,0.0
SH2D4A,cnv_del,0.0
SH2D4A,cnv_amp,0.0
DNAJC6,mut_important,5.7047706e-16
DNAJC6,cnv_del,1.2614982e-14
DNAJC6,cnv_amp,1.3056347e-15
GNG5,mut_important,0.0
GNG5,cnv_del,1.4346808e-35
GNG5,cnv_amp,0.0
WDR78,mut_important,0.0
WDR78,cnv_del,0.0
WDR78,cnv_amp,0.0
MEX3B,mut_important,0.0
MEX3B,cnv_del,0.0
MEX3B,cnv_amp,0.0
TC2N,mut_important,0.0
TC2N,cnv_del,0.0
TC2N,cnv_amp,0.0
INSL5,mut_important,0.0
INSL5,cnv_del,1.1653153e-15
INSL5,cnv_amp,1.0176202e-16
ARL8A,mut_important,0.0
ARL8A,cnv_del,0.0
ARL8A,cnv_amp,9.65291e-07
SERINC1,mut_important,3.9834096e-09
SERINC1,cnv_del,3.0931486e-09
SERINC1,cnv_amp,3.966847e-09
PRKAG3,mut_important,2.3147468e-06
PRKAG3,cnv_del,0.0
PRKAG3,cnv_amp,8.673032e-05
SCGN,mut_important,0.0
SCGN,cnv_del,0.0
SCGN,cnv_amp,0.0
UTRN,mut_important,0.0
UTRN,cnv_del,0.0
UTRN,cnv_amp,0.0
PLG,mut_important,2.544823e-17
PLG,cnv_del,2.613267e-34
PLG,cnv_amp,1.8892079e-31
IGFN1,mut_important,0.0
IGFN1,cnv_del,0.0
IGFN1,cnv_amp,0.0
ZNF17,mut_important,0.0
ZNF17,cnv_del,0.0
ZNF17,cnv_amp,0.0
FANCG,mut_important,2.3379404e-10
FANCG,cnv_del,2.7026192e-10
FANCG,cnv_amp,8.8033125e-10
BRAT1,mut_important,0.0
BRAT1,cnv_del,0.0
BRAT1,cnv_amp,0.0
ERP44,mut_important,7.709695e-09
ERP44,cnv_del,2.9147218e-38
ERP44,cnv_amp,2.8567144e-35
ACTR3B,mut_important,0.0
ACTR3B,cnv_del,0.0
ACTR3B,cnv_amp,0.0
ADAT2,mut_important,0.0
ADAT2,cnv_del,0.0
ADAT2,cnv_amp,0.0
EHMT1,mut_important,0.0
EHMT1,cnv_del,0.00014069272
EHMT1,cnv_amp,0.00011397924
EPS8L3,mut_important,0.0
EPS8L3,cnv_del,0.0
EPS8L3,cnv_amp,0.0
NFE2L1,mut_important,0.0
NFE2L1,cnv_del,0.0
NFE2L1,cnv_amp,0.0
SHANK1,mut_important,5.442685e-07
SHANK1,cnv_del,0.0
SHANK1,cnv_amp,0.0
AMPD1,mut_important,0.0
AMPD1,cnv_del,0.0
AMPD1,cnv_amp,0.0
ANO8,mut_important,4.203072e-34
ANO8,cnv_del,0.0
ANO8,cnv_amp,0.0
LILRB2,mut_important,0.0
LILRB2,cnv_del,0.0
LILRB2,cnv_amp,0.0
BSDC1,mut_important,0.0
BSDC1,cnv_del,0.0
BSDC1,cnv_amp,0.0
NUFIP2,mut_important,0.0
NUFIP2,cnv_del,0.0
NUFIP2,cnv_amp,0.0
RPL7,mut_important,0.0
RPL7,cnv_del,0.0
RPL7,cnv_amp,3.1043954e-33
MEF2A,mut_important,0.0
MEF2A,cnv_del,0.0
MEF2A,cnv_amp,0.0
UGT2B11,mut_important,0.0
UGT2B11,cnv_del,0.0
UGT2B11,cnv_amp,0.0
RFX3,mut_important,0.0
RFX3,cnv_del,0.0
RFX3,cnv_amp,0.0
TGFBR1,mut_important,1.865731e-05
TGFBR1,cnv_del,5.485463e-05
TGFBR1,cnv_amp,0.0
GNB5,mut_important,2.8669959e-08
GNB5,cnv_del,0.0
GNB5,cnv_amp,0.0
TGFBR3,mut_important,0.0
TGFBR3,cnv_del,0.0
TGFBR3,cnv_amp,0.0
PPP2R1A,mut_important,0.0
PPP2R1A,cnv_del,0.0
PPP2R1A,cnv_amp,0.0
PDGFRL,mut_important,0.0
PDGFRL,cnv_del,0.0
PDGFRL,cnv_amp,0.0
ATP13A1,mut_important,0.0
ATP13A1,cnv_del,0.0
ATP13A1,cnv_amp,0.0
CEP120,mut_important,0.0
CEP120,cnv_del,0.0
CEP120,cnv_amp,0.0
DYNC1LI2,mut_important,0.0
DYNC1LI2,cnv_del,0.0
DYNC1LI2,cnv_amp,0.0
LIMD1,mut_important,0.0
LIMD1,cnv_del,2.562946e-22
LIMD1,cnv_amp,0.0
TSPAN18,mut_important,0.0
TSPAN18,cnv_del,0.0
TSPAN18,cnv_amp,0.0
TIAM1,mut_important,1.2344403e-09
TIAM1,cnv_del,0.0
TIAM1,cnv_amp,0.0
TNFRSF14,mut_important,0.0
TNFRSF14,cnv_del,7.664573e-09
TNFRSF14,cnv_amp,1.2960578e-08
OR4F5,mut_important,0.0
OR4F5,cnv_del,1.2919018e-13
OR4F5,cnv_amp,1.5848114e-13
STK38,mut_important,0.0
STK38,cnv_del,0.0
STK38,cnv_amp,0.0
ATP1B2,mut_important,0.0
ATP1B2,cnv_del,0.0
ATP1B2,cnv_amp,0.0
PLCXD3,mut_important,0.0
PLCXD3,cnv_del,0.0
PLCXD3,cnv_amp,0.0
PPP1R3A,mut_important,0.0
PPP1R3A,cnv_del,0.0
PPP1R3A,cnv_amp,0.0
MORN3,mut_important,0.0
MORN3,cnv_del,0.0
MORN3,cnv_amp,0.0
RORC,mut_important,0.0
RORC,cnv_del,1.00587954e-13
RORC,cnv_amp,2.0820642e-11
TFCP2,mut_important,0.0
TFCP2,cnv_del,0.0
TFCP2,cnv_amp,0.0
FAM78A,mut_important,0.0
FAM78A,cnv_del,0.0
FAM78A,cnv_amp,0.0
SLAMF9,mut_important,0.0
SLAMF9,cnv_del,0.0
SLAMF9,cnv_amp,0.0
PHAX,mut_important,0.0
PHAX,cnv_del,1.1021675e-09
PHAX,cnv_amp,0.0
NPLOC4,mut_important,5.903629e-11
NPLOC4,cnv_del,0.0
NPLOC4,cnv_amp,0.0
PDE8A,mut_important,0.0
PDE8A,cnv_del,0.0
PDE8A,cnv_amp,0.0
RUSC2,mut_important,0.0
RUSC2,cnv_del,0.0
RUSC2,cnv_amp,0.0
DGKE,mut_important,0.0
DGKE,cnv_del,0.0
DGKE,cnv_amp,0.0
IQSEC1,mut_important,0.0
IQSEC1,cnv_del,0.0
IQSEC1,cnv_amp,0.0
ARMC10,mut_important,0.0
ARMC10,cnv_del,0.0
ARMC10,cnv_amp,0.0
LMNA,mut_important,8.999871e-37
LMNA,cnv_del,8.6515673e-19
LMNA,cnv_amp,2.685079e-17
HSD17B1,mut_important,0.0
HSD17B1,cnv_del,0.0
HSD17B1,cnv_amp,0.0
LY6H,mut_important,0.0
LY6H,cnv_del,0.0
LY6H,cnv_amp,0.0
RNF138,mut_important,0.0
RNF138,cnv_del,0.0
RNF138,cnv_amp,0.0
HRC,mut_important,0.0
HRC,cnv_del,0.0
HRC,cnv_amp,0.0
ATG7,mut_important,0.0
ATG7,cnv_del,0.0
ATG7,cnv_amp,0.0
ADNP2,mut_important,0.0
ADNP2,cnv_del,0.0
ADNP2,cnv_amp,0.0
HEXA,mut_important,0.0
HEXA,cnv_del,0.0
HEXA,cnv_amp,0.0
RAB1B,mut_important,0.0
RAB1B,cnv_del,8.635257e-10
RAB1B,cnv_amp,2.9890739e-09
CCHCR1,mut_important,0.0
CCHCR1,cnv_del,0.0
CCHCR1,cnv_amp,0.0
RBM27,mut_important,0.0
RBM27,cnv_del,0.0
RBM27,cnv_amp,0.0
S100A10,mut_important,0.0
S100A10,cnv_del,0.0
S100A10,cnv_amp,0.0
ARHGEF1,mut_important,1.4446323e-12
ARHGEF1,cnv_del,0.0
ARHGEF1,cnv_amp,0.0
MAML2,mut_important,1.6470953e-37
MAML2,cnv_del,1.9913632e-05
MAML2,cnv_amp,2.321118e-05
MXD4,mut_important,0.0
MXD4,cnv_del,0.0
MXD4,cnv_amp,0.0
PMVK,mut_important,0.0
PMVK,cnv_del,0.0
PMVK,cnv_amp,0.0
ELAVL4,mut_important,0.0
ELAVL4,cnv_del,0.0
ELAVL4,cnv_amp,0.0
SH3BP5,mut_important,0.0
SH3BP5,cnv_del,0.0
SH3BP5,cnv_amp,0.0
KRTAP6-2,mut_important,0.0
KRTAP6-2,cnv_del,0.0
KRTAP6-2,cnv_amp,0.0
ECD,mut_important,0.0
ECD,cnv_del,0.0
ECD,cnv_amp,0.0
MRGPRX4,mut_important,0.0
MRGPRX4,cnv_del,0.0
MRGPRX4,cnv_amp,0.0
FBLIM1,mut_important,0.0
FBLIM1,cnv_del,0.0
FBLIM1,cnv_amp,0.0
GALNT11,mut_important,0.0
GALNT11,cnv_del,0.0
GALNT11,cnv_amp,0.0
KCNE2,mut_important,0.0
KCNE2,cnv_del,0.0
KCNE2,cnv_amp,0.0
FBP1,mut_important,0.0
FBP1,cnv_del,0.0
FBP1,cnv_amp,0.0
MYBBP1A,mut_important,4.3443835e-11
MYBBP1A,cnv_del,0.0
MYBBP1A,cnv_amp,0.0
THTPA,mut_important,5.821287e-10
THTPA,cnv_del,0.0
THTPA,cnv_amp,0.0
ZCCHC11,mut_important,3.2767889e-15
ZCCHC11,cnv_del,5.79886e-36
ZCCHC11,cnv_amp,1.5414504e-36
ATG4C,mut_important,0.0
ATG4C,cnv_del,0.0
ATG4C,cnv_amp,0.0
WDR60,mut_important,2.4810208e-06
WDR60,cnv_del,8.10399e-06
WDR60,cnv_amp,1.7497245e-05
FGA,mut_important,9.257553e-11
FGA,cnv_del,6.3635416e-12
FGA,cnv_amp,2.3365085e-10
CKMT1B,mut_important,0.0
CKMT1B,cnv_del,0.0
CKMT1B,cnv_amp,0.0
CCDC114,mut_important,0.0
CCDC114,cnv_del,0.0
CCDC114,cnv_amp,0.0
ARHGEF35,mut_important,0.0
ARHGEF35,cnv_del,0.0
ARHGEF35,cnv_amp,3.738924e-37
CDR2L,mut_important,0.0
CDR2L,cnv_del,0.0
CDR2L,cnv_amp,0.0
CAP1,mut_important,0.0
CAP1,cnv_del,0.0
CAP1,cnv_amp,0.0030024415
PHF13,mut_important,0.0
PHF13,cnv_del,0.0
PHF13,cnv_amp,0.0
LAMB2,mut_important,2.4994324e-11
LAMB2,cnv_del,2.1304249e-38
LAMB2,cnv_amp,0.0
OR6K2,mut_important,8.0528785e-11
OR6K2,cnv_del,5.8444596e-34
OR6K2,cnv_amp,3.6462797e-34
FAM183A,mut_important,0.0
FAM183A,cnv_del,0.0
FAM183A,cnv_amp,0.0
ZNF280C,mut_important,0.0
ZNF280C,cnv_del,0.0
ZNF280C,cnv_amp,0.0
HSPA12A,mut_important,2.123443e-14
HSPA12A,cnv_del,1.2150088e-33
HSPA12A,cnv_amp,0.0
SGSM1,mut_important,0.0
SGSM1,cnv_del,0.0
SGSM1,cnv_amp,0.0
CDX4,mut_important,0.0
CDX4,cnv_del,0.0
CDX4,cnv_amp,0.0
ZNF750,mut_important,0.0
ZNF750,cnv_del,0.0
ZNF750,cnv_amp,0.0
GPM6A,mut_important,0.0
GPM6A,cnv_del,0.0
GPM6A,cnv_amp,0.0
AQR,mut_important,8.126312e-11
AQR,cnv_del,0.0
AQR,cnv_amp,0.0
KATNA1,mut_important,0.0
KATNA1,cnv_del,0.0
KATNA1,cnv_amp,0.0
TNKS,mut_important,7.98871e-31
TNKS,cnv_del,2.2132698e-09
TNKS,cnv_amp,0.0
PCSK1,mut_important,3.95732e-37
PCSK1,cnv_del,4.3609287e-36
PCSK1,cnv_amp,4.079562e-37
FGF20,mut_important,1.00425846e-13
FGF20,cnv_del,1.1371778e-35
FGF20,cnv_amp,3.9451632e-36
RC3H2,mut_important,0.0
RC3H2,cnv_del,0.0
RC3H2,cnv_amp,0.0
ELMO3,mut_important,0.0
ELMO3,cnv_del,0.0
ELMO3,cnv_amp,0.0
TIMMDC1,mut_important,0.0
TIMMDC1,cnv_del,0.0
TIMMDC1,cnv_amp,2.5684946e-10
OR2W1,mut_important,0.0
OR2W1,cnv_del,9.623587e-37
OR2W1,cnv_amp,1.1506706e-37
SRFBP1,mut_important,0.0
SRFBP1,cnv_del,0.0
SRFBP1,cnv_amp,0.0
EPS15,mut_important,0.0
EPS15,cnv_del,5.2875086e-30
EPS15,cnv_amp,1.4336312e-36
AMIGO3,mut_important,0.0
AMIGO3,cnv_del,0.0
AMIGO3,cnv_amp,0.0
FBP2,mut_important,0.0
FBP2,cnv_del,1.943781e-07
FBP2,cnv_amp,3.2136956e-08
NAGK,mut_important,0.0
NAGK,cnv_del,0.0
NAGK,cnv_amp,0.0
AIMP1,mut_important,0.0
AIMP1,cnv_del,7.311446e-08
AIMP1,cnv_amp,2.025501e-07
SLC46A2,mut_important,0.0
SLC46A2,cnv_del,0.0
SLC46A2,cnv_amp,0.0
LRRC30,mut_important,0.0
LRRC30,cnv_del,0.0
LRRC30,cnv_amp,0.0
SEZ6L,mut_important,0.0
SEZ6L,cnv_del,0.0
SEZ6L,cnv_amp,0.0
XAB2,mut_important,0.0
XAB2,cnv_del,0.0
XAB2,cnv_amp,0.0
HCN2,mut_important,1.2398819e-15
HCN2,cnv_del,0.0
HCN2,cnv_amp,0.0
ERBB3,mut_important,5.146861e-08
ERBB3,cnv_del,0.0
ERBB3,cnv_amp,3.6180555e-08
GHDC,mut_important,9.2407e-14
GHDC,cnv_del,0.0
GHDC,cnv_amp,0.0
ALK,mut_important,0.0
ALK,cnv_del,0.0
ALK,cnv_amp,0.0
BLZF1,mut_important,0.0
BLZF1,cnv_del,8.9526064e-10
BLZF1,cnv_amp,4.0962092e-10
SLC26A9,mut_important,1.703785e-07
SLC26A9,cnv_del,0.0
SLC26A9,cnv_amp,1.2789022e-06
ZNF574,mut_important,0.0
ZNF574,cnv_del,0.0
ZNF574,cnv_amp,0.0
OTUB1,mut_important,0.0
OTUB1,cnv_del,3.237074e-06
OTUB1,cnv_amp,4.49088e-06
PDZD2,mut_important,0.0
PDZD2,cnv_del,0.0
PDZD2,cnv_amp,0.0
UBN2,mut_important,0.0
UBN2,cnv_del,0.0
UBN2,cnv_amp,0.0
ZRANB2,mut_important,0.0
ZRANB2,cnv_del,0.0
ZRANB2,cnv_amp,0.0
PIGM,mut_important,1.8549123e-10
PIGM,cnv_del,1.0306825e-10
PIGM,cnv_amp,1.1477169e-09
PLEKHA1,mut_important,0.0
PLEKHA1,cnv_del,9.2835906e-10
PLEKHA1,cnv_amp,0.0
TTPA,mut_important,1.0955883e-09
TTPA,cnv_del,1.4640225e-09
TTPA,cnv_amp,7.498994e-09
GSR,mut_important,7.398757e-12
GSR,cnv_del,8.8924446e-14
GSR,cnv_amp,1.107098e-11
PARD6G,mut_important,0.0
PARD6G,cnv_del,0.0
PARD6G,cnv_amp,0.0
ATP9B,mut_important,5.7583126e-17
ATP9B,cnv_del,0.0
ATP9B,cnv_amp,0.0
CETN3,mut_important,0.0
CETN3,cnv_del,0.0
CETN3,cnv_amp,0.0
SWT1,mut_important,0.0
SWT1,cnv_del,0.0
SWT1,cnv_amp,0.0
FGFR1,mut_important,2.2907478e-35
FGFR1,cnv_del,0.0
FGFR1,cnv_amp,6.789233e-08
IRX4,mut_important,0.0
IRX4,cnv_del,0.0
IRX4,cnv_amp,0.0
RSAD2,mut_important,0.0
RSAD2,cnv_del,0.0
RSAD2,cnv_amp,0.0
TPRX1,mut_important,0.0
TPRX1,cnv_del,0.0
TPRX1,cnv_amp,0.0
DNAJA4,mut_important,0.0
DNAJA4,cnv_del,0.0
DNAJA4,cnv_amp,0.0
THSD1,mut_important,0.0
THSD1,cnv_del,0.0
THSD1,cnv_amp,0.0
DUT,mut_important,0.0
DUT,cnv_del,0.0
DUT,cnv_amp,0.0
HNRNPA1L2,mut_important,0.0
HNRNPA1L2,cnv_del,0.0
HNRNPA1L2,cnv_amp,0.0
CEP19,mut_important,0.0
CEP19,cnv_del,0.0
CEP19,cnv_amp,0.0
HDDC2,mut_important,0.0
HDDC2,cnv_del,0.0
HDDC2,cnv_amp,0.0
DEF6,mut_important,0.0
DEF6,cnv_del,0.0
DEF6,cnv_amp,0.0
NAA15,mut_important,0.0
NAA15,cnv_del,0.0
NAA15,cnv_amp,0.0
EIF3I,mut_important,0.0
EIF3I,cnv_del,1.7473604e-11
EIF3I,cnv_amp,0.0
JUP,mut_important,0.0
JUP,cnv_del,0.0
JUP,cnv_amp,0.0
GCG,mut_important,0.0
GCG,cnv_del,1.0636729e-34
GCG,cnv_amp,7.6019494e-38
MGST2,mut_important,0.0
MGST2,cnv_del,7.3804e-08
MGST2,cnv_amp,1.273641e-08
HOOK2,mut_important,0.0
HOOK2,cnv_del,0.0
HOOK2,cnv_amp,0.0
SSU72,mut_important,0.0
SSU72,cnv_del,0.0
SSU72,cnv_amp,0.0
ERCC2,mut_important,0.0
ERCC2,cnv_del,0.0
ERCC2,cnv_amp,0.0
SDCBP,mut_important,0.0
SDCBP,cnv_del,0.0
SDCBP,cnv_amp,9.2928954e-12
GRTP1,mut_important,0.0
GRTP1,cnv_del,0.0
GRTP1,cnv_amp,0.0
MTMR2,mut_important,2.5240339e-09
MTMR2,cnv_del,7.890254e-38
MTMR2,cnv_amp,3.2446196e-37
NPHS2,mut_important,0.0
NPHS2,cnv_del,0.0
NPHS2,cnv_amp,0.0
TRAF6,mut_important,0.0
TRAF6,cnv_del,4.507687e-09
TRAF6,cnv_amp,3.95708e-09
NR1H2,mut_important,1.2045382e-09
NR1H2,cnv_del,0.0
NR1H2,cnv_amp,0.0
IGDCC3,mut_important,0.0
IGDCC3,cnv_del,0.0
IGDCC3,cnv_amp,0.0
CYP11B2,mut_important,3.251023e-38
CYP11B2,cnv_del,1.6666493e-10
CYP11B2,cnv_amp,2.2981544e-10
ARHGEF17,mut_important,0.0
ARHGEF17,cnv_del,0.0
ARHGEF17,cnv_amp,3.308656e-09
PRAMEF4,mut_important,0.0
PRAMEF4,cnv_del,0.0
PRAMEF4,cnv_amp,0.0
ATP11B,mut_important,0.0
ATP11B,cnv_del,0.0
ATP11B,cnv_amp,3.4455512e-09
GPS1,mut_important,0.0
GPS1,cnv_del,0.0
GPS1,cnv_amp,0.0
SYT12,mut_important,8.0329415e-12
SYT12,cnv_del,0.0
SYT12,cnv_amp,2.7032745e-10
HSH2D,mut_important,0.0
HSH2D,cnv_del,0.0
HSH2D,cnv_amp,0.0
PRTFDC1,mut_important,0.0
PRTFDC1,cnv_del,0.0
PRTFDC1,cnv_amp,0.0
FNDC7,mut_important,0.0
FNDC7,cnv_del,0.0
FNDC7,cnv_amp,0.0
TADA3,mut_important,4.290907e-12
TADA3,cnv_del,0.0
TADA3,cnv_amp,3.2150237e-38
HSD17B12,mut_important,0.0
HSD17B12,cnv_del,5.833054e-09
HSD17B12,cnv_amp,7.880358e-10
XRN1,mut_important,0.0
XRN1,cnv_del,0.0
XRN1,cnv_amp,7.35782e-08
SHCBP1L,mut_important,0.0
SHCBP1L,cnv_del,0.0
SHCBP1L,cnv_amp,0.0
KRTAP13-1,mut_important,0.0
KRTAP13-1,cnv_del,0.0
KRTAP13-1,cnv_amp,0.0
HMGXB3,mut_important,0.0
HMGXB3,cnv_del,0.0
HMGXB3,cnv_amp,0.0
LENG8,mut_important,0.0
LENG8,cnv_del,0.0
LENG8,cnv_amp,0.0
OR13H1,mut_important,1.4237037e-17
OR13H1,cnv_del,0.0
OR13H1,cnv_amp,0.0
ACTR6,mut_important,0.0
ACTR6,cnv_del,0.0
ACTR6,cnv_amp,0.0
TCTN2,mut_important,0.0
TCTN2,cnv_del,0.0
TCTN2,cnv_amp,0.0
SRSF11,mut_important,0.0
SRSF11,cnv_del,1.6870374e-09
SRSF11,cnv_amp,1.1239057e-09
LAMP1,mut_important,4.971711e-20
LAMP1,cnv_del,0.0
LAMP1,cnv_amp,0.0
HRH4,mut_important,0.0
HRH4,cnv_del,0.0
HRH4,cnv_amp,0.0
YTHDF1,mut_important,0.0
YTHDF1,cnv_del,0.0
YTHDF1,cnv_amp,0.0
FOXA1,mut_important,4.0731016e-10
FOXA1,cnv_del,0.0
FOXA1,cnv_amp,0.0
PTER,mut_important,0.0
PTER,cnv_del,0.0
PTER,cnv_amp,0.0
ZNF594,mut_important,0.0
ZNF594,cnv_del,0.0
ZNF594,cnv_amp,0.0
ZNF236,mut_important,0.0
ZNF236,cnv_del,0.0
ZNF236,cnv_amp,0.0
FKTN,mut_important,0.0
FKTN,cnv_del,0.0
FKTN,cnv_amp,0.0
PROC,mut_important,2.3972022e-10
PROC,cnv_del,1.8586506e-09
PROC,cnv_amp,0.0
CD320,mut_important,0.0
CD320,cnv_del,0.0
CD320,cnv_amp,0.0
GALE,mut_important,0.0
GALE,cnv_del,0.0
GALE,cnv_amp,0.0
ARHGAP39,mut_important,8.1619205e-16
ARHGAP39,cnv_del,1.3789898e-34
ARHGAP39,cnv_amp,5.3622356e-35
ARHGAP31,mut_important,2.214459e-14
ARHGAP31,cnv_del,0.0
ARHGAP31,cnv_amp,1.1048965e-13
DVL1,mut_important,5.6579727e-05
DVL1,cnv_del,0.0002728269
DVL1,cnv_amp,6.463016e-05
NAP1L5,mut_important,0.0
NAP1L5,cnv_del,0.0
NAP1L5,cnv_amp,0.0
IBA57,mut_important,0.0
IBA57,cnv_del,0.0
IBA57,cnv_amp,0.0
SCD5,mut_important,0.0
SCD5,cnv_del,0.0
SCD5,cnv_amp,0.0
FAS,mut_important,0.0
FAS,cnv_del,6.4473697e-09
FAS,cnv_amp,3.5540626e-10
GABRR3,mut_important,0.0
GABRR3,cnv_del,3.9990767e-12
GABRR3,cnv_amp,2.6936315e-13
SCRN3,mut_important,0.0
SCRN3,cnv_del,0.0
SCRN3,cnv_amp,0.0
IDH2,mut_important,0.0
IDH2,cnv_del,0.0
IDH2,cnv_amp,4.9180318e-23
ZC3H15,mut_important,0.0
ZC3H15,cnv_del,0.0
ZC3H15,cnv_amp,0.0
APEX1,mut_important,0.0
APEX1,cnv_del,0.0
APEX1,cnv_amp,0.0
MAGEA4,mut_important,0.0
MAGEA4,cnv_del,0.0
MAGEA4,cnv_amp,0.0
ZDHHC4,mut_important,0.0
ZDHHC4,cnv_del,0.0
ZDHHC4,cnv_amp,0.0
IQGAP3,mut_important,4.7232805e-38
IQGAP3,cnv_del,7.8226466e-15
IQGAP3,cnv_amp,1.7752743e-14
SMCHD1,mut_important,0.0
SMCHD1,cnv_del,0.0
SMCHD1,cnv_amp,0.0
PRDX2,mut_important,0.0
